id,establecimiento,tipo,calle,altura,piso_dpto,cruce,barrio_localidad,ciudad,partido_comuna,provincia_region,pais,aprobado,observacion,formattedaddress,latitude,longitude,habilitado,confidence,condones,prueba,vacunatorio,ile,infectologia,ssr,es_rapido,tel_distrib,mail_distrib,horario_distrib,responsable_distrib,web_distrib,ubicacion_distrib,comentarios_distrib,tel_testeo,mail_testeo,horario_testeo,responsable_testeo,web_testeo,ubicacion_testeo,observaciones_testeo,tel_vac,mail_vac,horario_vac,responsable_vac,web_vac,ubicacion_vac,comentarios_vac,tel_ile,mail_ile,horario_ile,responsable_ile,web_ile,ubicacion_ile,comentarios_ile,tel_infectologia,mail_infectologia,horario_infectologia,responsable_infectologia,web_infectologia,ubicacion_infectologia,comentarios_infectologia,tel_ssr,mail_ssr,horario_ssr,responsable_ssr,web_ssr,ubicacion_ssr,comentarios_ssr,servicetype_condones,servicetype_prueba,servicetype_mac,servicetype_ile,servicetype_dc,servicetype_ssr,friendly_condones,friendly_prueba,friendly_mac,friendly_ile,friendly_dc,friendly_ssr,uploader_name,uploader_email,uploader_tel
206358,"C.A.Puesto Sanitario. Cerro Cora Ingeniero Otaño","Centro de Salud Público","Av. San Martín",,,,"Los Helechos","Cerro Cora",Candelaria,Misiones,Argentina,-1,,,-27.5112666,-55.6047461,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7.00. a 19.00",,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
206359,"C.A.P.S. Almafuerte","Centro de salud público","Manzana 11. Casa N° 7",,,,,Almafuerte,"Leandro N. Alem",Misiones,Argentina,1,,,-27.5106277,-55.3570226,1,,SI,NO,NO,SI,NO,SI,NO,"(03855) 421142 (CABINA TELEFONICA)/(0385) 4911433",,,,,,,,,,,,,,,,,,,,,"(03855) 421142 (CABINA TELEFONICA)/(0385) 4911433",,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,"(03855) 421142 (CABINA TELEFONICA)/(0385) 4911433",,7a13,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
206362,"C.A.P.S. Tres Esquinas","Centro de salud público","Lago Argentino",,,"Lago Deseado",,Obera,Oberá,Misiones,Argentina,-1,,,-27.5034627,-55.1285,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
206376,"Hospital N III Samic Obera","Hospital Público","Pda. F. Ameghino ",,,,,Obera,Oberá,Misiones,Argentina,-1,,,-27.491938,-55.145904,1,,SI,NO,NO,SI,NO,SI,NO,"(0384) 3421160",,,,,,,,,7a19hs,,,,,,,,,,,,"(0384) 3421160",,,,,,"No está confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,"(0384) 3421160",,7a19hs,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
206377,"Hospital Samic Nivel III de Oberá","Hospital Público",Pincen,,,Federación,,Obera,Oberá,Misiones,Argentina,1,,,-27.493419,-55.1445223,1,,SI,SI,NO,NO,SI,SI,NO,"(03755) 421226 / (03755) 424540",,,,,,,,,,,,,,,,,,,,,"(03755) 421226 / (03755) 424540",,,,,,"No está confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,"(03755) 421226 / (03755) 424540",,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
206381,"Línea Salud Sexual Programa Nacional",,,,,,,"Corrientes Capital","Corrientes Capital",Corrientes,Argentina,-1,,,-27.487466,-58.806807,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,0800-222-3444,,8a12,,,,,,,,,,,,,,,,,,,,,,,,,,0800-222-3444,,8a12,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
206386,"Centro de Salud Nº 12 Sargento Cabral","Centro de salud público","Picada Sargento Cabral ",5117,,"La Cantera",,Obera,Oberá,Misiones,Argentina,-1,,,-27.4867802,-55.1203326,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,"las 24 horas",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
206387,"C.A.P.S. Caa Yari","Centro de salud público","Lote 44 Manzana",4,,,,"Caa - Yari","Leandro N. Alem",Misiones,Argentina,1,,,-27.4849013,-55.2988801,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
206388,"Hospital Nivel I Bonpland","Hospital Público",Lavalle,,,Sarmiento,,Bonpland,Candelaria,Misiones,Argentina,1,,,-27.84474,-55.47264,1,,SI,NO,NO,SI,SI,SI,NO,"(0376) 4492053",,,,,,,,,,,,,,,,,,,,,"(0376) 4492053",,,,,,"No está confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,"(0376) 4492053",,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
206390,"C.A.P.S. Nº 9 Barrio Caballeriza - Sisten Vick","Centro de salud público",Finlandia,,,"Río Salado",,Obera,Oberá,Misiones,Argentina,-1,,,-27.4814894,-55.1382574,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,"7 a 14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
206392,"C.A.Puesto Sanitario. Villa Blanquita","Centro de Salud Público",Malvinas,,French,French,,Obera,Oberá,Misiones,Argentina,-1,,,-27.48056,-55.121148,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,7a19hs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
206395,"C.A.Puesto Sanitario. Colonia Alicia","Centro de Salud Público","Colonia Aurora",,,,"Colonia Alicia","Colonia Aurora","25 De Mayo",Misiones,Argentina,-1,,,-27.4748469,-54.5237984,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,NO,,"8.00 a 12.00",,,,,,,,,,,,,,,,,,,,,,,,,,NO,,"8.00 a 12.00",,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
206396,"C.A.Puesto Sanitario. Virgen Aparecida De Colonia Aurora","Centro de Salud Público","Pje Km. 20. Colonia Aurora",,,,"Colonia Aurora","Colonia Aurora","25 De Mayo",Misiones,Argentina,-1,,,-27.4748469,-54.5237984,,,NO,NO,NO,SI,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
206397,"Hospital Nivel I Colonia Aurora","Hospital Público","Av. San Martín",,,,"Colonia Aurora","Colonia Aurora","25 De Mayo",Misiones,Argentina,-1,,,-27.4740063,-54.5193,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,03846-491996,,"24 hs.",,,,,,,,,,,,,,,,,,,,,,,,,,03846-491996,,"24 hs.",,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
206399,"Centro De Salud Dra. Cecilia Grierson","Centro de Salud Público","Barrio Golf Club",,,,Resistencia,Resistencia,"San Fernando",Chaco,Argentina,1,,,-27.4518622,-58.9855547,1,,SI,NO,NO,NO,NO,NO,NO,"(03722) 453492",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
206401,"C.A.P.S. Campo Ramon","Centro de salud público","Valle Marques Da Silva",,,,,"Campo Ramon",Oberá,Misiones,Argentina,-1,,,-27.46108,-55.01901,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
206403,"C.A.P.S. N° 2 Villa Bonita / Union","Centro de salud público","Barrio 20 Vda Casa 19 -al Lado De La Escuela Espec",31,,,,"Campo Ramon",Oberá,Misiones,Argentina,-1,,,-27.459003,-55.026267,1,,SI,NO,NO,SI,NO,SI,NO,"(0385) 5421125",,,,,,,,,,,,,,,,,,,,,"(0385) 5421125",,,,,,"No está confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,0385-5421125,,"6 a 13",,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
206404,"Línea Salud Sexual Programa Nacional",,,,,,,"Colonia Aurora","Resistencia ",Chaco,Argentina,-1,,,-27.462333,-59.002556,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,0800-222-3444,,"7 a 19",,,,,,,,,,,,,,,,,,,,,,,,,,0800-222-3444,,"7 a 19",,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
206407,"Hospital Candelaria Nivel I","Hospital Público","Av. Roque Gonzalez",836,,"Saenz Peña",,Candelaria,Candelaria,Misiones,Argentina,1,,,-27.462341,-55.745259,1,,SI,NO,NO,SI,SI,SI,NO,"(0376) 4493107/(0376) 4493014",,,,,,,,,,,,,,,,,,,,,"(0376) 4493107/(0376) 4493014",,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,"(0376) 4493107/(0376) 4493014",,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
206408,"Hospital Pediatrico Avelino Castelan","Hospital Público","Calle Arturo Illia",1135,,,Resistencia,Resistencia,"San Fernando",Chaco,Argentina,1,,,-27.4616794,-58.978143,1,,SI,NO,NO,NO,SI,NO,NO,"(0362) 4441477",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
206409,"Centro de Salud Villa General Belgrano","Centro de Salud Público","Av. Marconi",1700,,,Resistencia,Resistencia,"San Fernando",Chaco,Argentina,1,,,-27.4504385,-59.0161084,1,,SI,NO,NO,NO,NO,NO,NO,"(03722) 453490",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
206410,"Hospital Dr Julio Perrando","Hospital Público","Av. 9 de Julio",1100,,,Resistencia,Resistencia,"San Fernando",Chaco,Argentina,1,,,-27.4597432,-58.9767425,1,,SI,NO,NO,NO,SI,NO,NO,"(0362) 4442399",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
206411,"C.A.Puesto Sanitario. Nº 10 Garupa","Centro de Salud Público","San Martín",,"Belgrano -anexo Municipalidad De Garupá","Belgrano -anexo Municipalidad De Garupá","Campo Ramon",Garupa,Posadas,Misiones,Argentina,-1,,,-27.454278,-55.8618622,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,"7 a 13",,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
206412,"C.A.Puesto Sanitario. Nº 19 Don Santiago","Centro de Salud Público",Sabín,,"Las Américas","Las Américas",Garupa,Garupa,Posadas,Misiones,Argentina,-1,,,-27.454278,-55.8618622,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
206413,"C.A.Puesto Sanitario. Nº 20 Ñu Pora","Centro de Salud Público","Avenida Alberto Roth",,"Las Rosas","Las Rosas",Garupa,Garupa,Posadas,Misiones,Argentina,-1,,,-27.454278,-55.8618622,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,7a13,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
206414,"Hospital Nivel II Nuestra Señora De Fatima","Hospital Público","Bº Fátima",,,"C comunitario E 3 y 13- B° Estima A 3-1",Garupa,Garupa,Posadas,Misiones,Argentina,-1,,,-27.454278,-55.8618622,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
206415,"Centro de Salud  B? San Pedro Pescador -Ex Obrador Pte. Belgrano","Centro de Salud Público",Principal,,,"Cerca Puente Gral. Belgrano","Colonia Benítez","Colonia Benítez","1ẃ De Mayo",Chaco,Argentina,1,,,-27.3295727,-58.9502013,1,,SI,NO,NO,NO,NO,NO,NO,"(03624) 640351",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
206416,"C.A.Puesto Sanitario. San Francisco De Asis","Centro de Salud Público","San Francisco De Asís",,,,"Alba Posse","Alba Posse","25 De Mayo",Misiones,Argentina,-1,,,-27.4500008,-54.75,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,"0385-15-5940757 15-4774292",,"7 a 19",,,,,,,,,,,,,,,,,,,,,,,,,,"0385-15-5940757 15-4774292",,"7 a 19",,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
206418,"Hospital Aguilares","Hospital Público","Adolfo Alsina",,,Gorriti,Aguilares,Aguilares,"Río Chico",Tucumán,Argentina,1,,,-27.4311002,-65.6211605,1,,SI,NO,NO,NO,SI,NO,NO,03865-481073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
206419,"C.A.P.S. Barrio El Frances","Centro de salud público","Barrio El Francés",,,,,"General Urquiza","San Ignacio",Misiones,Argentina,1,,,-27.4269255,-55.9467076,1,,SI,NO,NO,SI,NO,SI,NO,"(03844) 421015 ",,,,,,,,,,,,,,,,,,,,,"(03844) 421015 ",,,,,,"No está confirmado que asesore o realice interrupcion legal del embarazo",,,,,,,,"(03844) 421015 ",,"8 a 12 y 16 a 20",,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
206420,"C.A.P.S. Bernardino Rivadavia","Hospital Público","Ruta Nacional 14",1243,,,,"Dos De Mayo Nucleo I",Cainguás,Misiones,Argentina,-1,,,-27.4269255,-55.9467076,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que realice o asesore sobre interrupción legal del embarazo.",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
206421,"C.A.Puesto Sanitario. Picada Indumar","Hospital Público","Picada Indumar",,,,"Dos De Mayo Nucleo I","Dos De Mayo Nucleo I",Cainguás,Misiones,Argentina,-1,,,-27.4269255,-55.9467076,-1,,SI,NO,SI,SI,NO,SI,NO,,,,,,,,,,,,,,,"(0385) 154964230/154176952",,,,,,,"(0385) 154964230/154176952",,,,,,"No esta confirmado que realice o asesore sobre interrupción legal del embarazo.",,,,,,,,"(0385) 154964230/154176952",,"las 24 horas",,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
206422,"C.A.P.S. Pueblo Illia","Hospital Público","Pueblo Illia",,,,,"Dos De Mayo Nucleo I",Cainguás,Misiones,Argentina,-1,,,-27.4269255,-55.9467076,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que realice o asesore sobre interrupción legal del embarazo.",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
206423,"Hospital Colonia Delicia","Hospital Público","Av. Invernizzi ",12,,,,"Colonia Delicia",Eldorado,Misiones,Argentina,1,,,-27.4269255,-55.9467076,1,,SI,NO,NO,SI,SI,SI,NO,"(03751) 427777",,,,,,,,,,,,,,,,"8 a 12",,,,,"(03751) 427777",,,,,,"No está confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,"(03751) 427777",,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
206424,"Hospital De Dos De Mayo - Nivel I","Hospital Público",España,,,,"Dos De Mayo Nucleo I","Dos De Mayo Nucleo I",Cainguás,Misiones,Argentina,-1,,,-27.4269255,-55.9467076,-1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que realice o asesore sobre interrupción legal del embarazo.",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
206427,"C.A.Puesto Sanitario. Martires","Centro de Salud Público","Perón Ruta",103,,,"Colonia Delicia",Martires,Candelaria,Misiones,Argentina,-1,,,-27.4223071,-55.378097,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
206429,"Hospital Luis Fleitas","Hospital Público",Salta,300,,,Resistencia,Resistencia,"San Fernando",Chaco,Argentina,1,,,-27.4511554,-58.9917225,1,,SI,NO,NO,NO,SI,NO,NO,"(0362) 468565",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
206431,"Línea Salud Sexual Programa Nacional",,,,,,Posadas,Posadas,Posadas,Misiones,Argentina,-1,,,-27.397829,-55.929838,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,0800-222-3444,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,0800-222-3444,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
206432,"Banco de sangre central","Hospital Público","Av. López Torres",1177,,,,Posadas,Capital,Misiones,Argentina,1,,,-27.3908125,-55.8933177,1,,SI,SI,NO,NO,SI,NO,NO,"(0376) 447803 /(0376) 15617575",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
206434,"C.A.Puesto Sanitario. Puerto Santa Ana","Centro de Salud Público","Puerto Santa Ana Lote",32,,,Ardiles,"Santa Ana",Candelaria,Misiones,Argentina,-1,,,-27.3899517,-55.5789754,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
206439,"Hospital De Pediatria Dr Barreyro","Hospital Público","Av. Mariano Moreno",,,,Posadas,Posadas,Posadas,Misiones,Argentina,-1,,,-27.3814063,-55.89555,1,,SI,NO,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
206449,"Cs Nº 05 - Yacireta","Centro de Salud Público","Av. Blas Parera",,,"Av Aguado",Posadas,Posadas,Posadas,Misiones,Argentina,-1,,,-27.3744865,-55.9273446,1,,SI,NO,NO,NO,NO,NO,NO,"(03764) 468018",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
206462,"C.A.Puesto Sanitario. Nº 23 San Lorenzo - La Nueva Esperanza -","Centro de Salud Público","Barrio Nueva Esperanza- Avda 186",,Cocomarola,Cocomarola,Posadas,Posadas,Posadas,Misiones,Argentina,-1,,,-27.3621374,-55.9009,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,0385-154024231,,"7 a 14 y 15 a 19",,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,"(0385) 154024231",,"7 a 14 y 15 a 19",,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
206466,"C.A.Puesto Sanitario. Nº 3 Chacra 181 - Esc. Ejercito Argentino","Centro de Salud Público","Av. Urquiza",,"Av. Las Heras","Av. Las Heras",Posadas,Posadas,Posadas,Misiones,Argentina,-1,,,-27.3621374,-55.9009,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,"8 a 13",,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
206473,"C.A.Puesto Sanitario. San Isidro Nº 33","Centro de Salud Público","Bº San Isidro",,,,Posadas,Posadas,Posadas,Misiones,Argentina,-1,,,-27.3621374,-55.9009,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,"7.00 a 13.00",,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
206478,"Hospital Materno Neonatal Nivel III","Hospital Público","Av. Lopez Torres",,,,,Posadas,Capital,Misiones,Argentina,1,,,-27.3621374,-55.9009,1,,SI,NO,SI,SI,SI,SI,NO,"(03841) 421026",,,,,,,"(03841) 421026",,6a12,,,,,,,,,,,,"(03841) 421026",,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,"(03841) 421026",,6a12,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
206479,"Hospital N Iii R. Madariaga","Hospital Público","Av. Lopez Torres",,,,Posadas,Posadas,Posadas,Misiones,Argentina,-1,,,-27.3621374,-55.9009,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,"7 a 13",,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
206480,"Hospital Nivel I Baliña","Hospital Público","Av. Quaranta Ruta 12",S/N,,,Posadas,Posadas,Posadas,Misiones,Argentina,-1,,,-27.3621374,-55.9009,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
206482,"Hospital De Campo Viera - Nivel I","Hospital Público","Av. Del Te",174,,,,"Campo Viera",Oberá,Misiones,Argentina,-1,,,-27.3289703,-55.0525096,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
206485,"C.A.Puesto Sanitario. Loreto","Centro de Salud Público","Los Abuelos",,"Lote 39","Los Amigos",Pozuelo,Loreto,Candelaria,Misiones,Argentina,-1,,,-27.3164789,-55.5346266,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,"(03845) 420145",,,,,,,,,,,,,,,,,,,,,,,,,,,,"(03845) 420145",,"8 a 12 y 19 a 21",,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
206486,"C.A.P.S. El Chapa","Centro de salud público","Ruta Provincial Nº 6",,,,,"Campo Viera",Oberá,Misiones,Argentina,-1,,,-27.3117313,-55.0765168,1,,SI,NO,NO,SI,NO,SI,NO,"(011) 50323424",,,,,,,,,,,,,,,,,,,,,"(011) 50323424",,,,,,"No está confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,"(011) 50323424",,"7 a 20",,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
206488,"Puesto Sanitario El Fisco De Fatima","Centro de Salud Público","Principal ",,,,Gramilla,Gramilla,Jiménez,"Santiago Del Estero",Argentina,-1,,,-27.2970472,-64.6113984,1,,SI,NO,NO,SI,NO,SI,NO,"(03856) 421021 INT 310",,,,,,,,,,,,,,,,,,,,,"(03856) 421021 INT 310",,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,"(03856) 421021 INT 310",,"8 a 12.30 y 14 a 22",,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
206489,"C.A.P.S. San Monteagudo","Centro de salud público","Colonia Monteagudo",,,,,"El Soberbio",Guaraní,Misiones,Argentina,-1,,,-27.2965815,-54.1981,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,"8 a 13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
206490,"C.A.P.S. Paraiso","Centro de salud público","Colonia Paraíso",,,,,"El Soberbio",Guaraní,Misiones,Argentina,-1,,,-27.2965815,-54.1981,1,,SI,NO,NO,SI,NO,SI,NO,"(0386) 1421025",,,,,,,"(0386) 1421025",,24hs,,,,,,,,,,,,"(0386) 1421025",,,,,,"No está confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,"(0386) 1421025",,24hs,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
206491,"Hospital De El Soberbio - Nivel I","Hospital Público",Chivilcoy,,,,,"El Soberbio",Guaraní,Misiones,Argentina,1,,,-27.2965815,-54.1981,1,,SI,NO,NO,SI,SI,SI,NO,,,,,,,,,,"7 a 19",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
206492,"C.A.P.S. Km 18","Centro de salud público","Ruta 13",KM18,,,,"El Soberbio",Guaraní,Misiones,Argentina,-1,,,-27.2888509,-54.2104,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,"8 a 13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
206494,"Hospital Nivel I San Ignacio","Hospital Pública","Av. Horacio Quiroga",635,,,,"San Ignacio","San Ignacio",Misiones,Argentina,-1,,,-27.2575078,-55.5354,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
206495,"C.A.Puesto Sanitario. Colonia Alberdi","Centro de Salud Público","Lote 51 Sección 9-acarogua",,Guayabera,Guayabera,"Abra Grande",Alberdi,Oberá,Misiones,Argentina,-1,,,-27.252855,-55.5298131,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
206496,"C.A.P.S. Picazza","Centro de salud público","Sección VI Lote 55",210,,,,Alberdi,Oberá,Misiones,Argentina,1,,,-27.252855,-55.5298131,1,,SI,NO,SI,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,"Dr.Ernesto Flores",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
206499,"Hd El Bobadal",,"Ruta Prov. 3, Km. 35",,," (Desde Termas De Rio Hondo)",Aerolito,"El Charco",Jiménez,"Santiago Del Estero",Argentina,-1,,,-27.2288003,-64.7009542,1,,SI,NO,NO,SI,NO,SI,NO,"(0385) 8421581",,,,,,,,,,,,,,,,,,,,,"(0385) 8421581",,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,"(0385) 8421581",,"24 hs",,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
206503,"C.A.Puesto Sanitario. Colonia Florida","Centro de Salud Publico","Ruta Provincial 8",6,,,"Toro Pozo","Campo Grande",Cainguás,Misiones,Argentina,-1,,,-27.2072948,-54978,-1,,SI,NO,SI,SI,NO,SI,NO,"(03845) 420078",,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que realice o asesore sobre interrupción legal del embarazo.",,,,,,,,03845-420078,,"7 a 13",,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
206504,"Hospital De Campo Grande - Nivel I","Hospital Público",Pasteur,,,Yapeyú,,"Campo Grande",Cainguás,Misiones,Argentina,-1,,,-27.206181,-54.9788,-1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que realice o asesore sobre interrupción legal del embarazo.",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
